expected_cut,best_sampled_cut,optimizer,depth,noise_condition,optimizer_evaluations,circuit_executions,total_executed_shots,two_qubit_gates,circuit_depth,simulator_runtime_seconds,optimal_parameters,experiment_id,graph_id,graph_family,num_nodes,num_edges,graph_seed,config_id,shots_per_circuit,exact_optimum,run_seed,schema_version,expected_approximation_ratio,best_sampled_approximation_ratio,run_status,failure_reason
20.07421875,27,SPSA,2,N1,0,1,256,80,32,0.996782973000336,"(1.050621882223832, 1.7052658431269634, 0.16638503591564557, 0.2836649599082425)",G0029_C07_N1_S1000,G0029,erdos_renyi,15,40,10028,C07,256,29,1000,1.0,0.6922144396551724,0.9310344827586208,success,
19.75,26,SPSA,2,N1,0,1,256,80,32,1.1247898350002288,"(1.7205284393861864, 0.22012506348990948, 0.17120301735814838, 1.3108556012950559)",G0029_C07_N1_S1001,G0029,erdos_renyi,15,40,10028,C07,256,29,1001,1.0,0.6810344827586207,0.896551724137931,success,
19.89453125,27,SPSA,2,N1,0,1,512,80,32,2.001008309000099,"(1.6547392532068468, 1.9448737067051283, 0.8289314788871885, 0.32314108431046085)",G0029_C08_N1_S1000,G0029,erdos_renyi,15,40,10028,C08,512,29,1000,1.0,0.6860183189655172,0.9310344827586208,success,
19.85546875,27,SPSA,2,N1,0,1,512,80,32,2.041132405999633,"(1.5420663669242636, 0.3530430942117968, 0.07110114137404216, 1.047868623472717)",G0029_C08_N1_S1001,G0029,erdos_renyi,15,40,10028,C08,512,29,1001,1.0,0.6846713362068966,0.9310344827586208,success,
19.82421875,27,COBYLA,3,N1,0,1,256,120,43,2.291983385000094,"(2.13798160410895, 2.3970251104851767, 1.4795072907359663, 0.3192611215778017, 0.8305727352036273, 0.30007908703546404)",G0029_C09_N1_S1000,G0029,erdos_renyi,15,40,10028,C09,256,29,1000,1.0,0.68359375,0.9310344827586208,success,
20.0390625,28,COBYLA,3,N1,0,1,256,120,43,1.405731138999727,"(1.9245237272217217, 0.04932447436227646, 0.5896441958876469, 1.3475705621750358, 0.11969253481467036, 0.31587181732916003)",G0029_C09_N1_S1001,G0029,erdos_renyi,15,40,10028,C09,256,29,1001,1.0,0.6910021551724138,0.9655172413793104,success,
20.046875,27,COBYLA,3,N1,0,1,512,120,43,3.282549415000176,"(2.3228325309986864, 2.4368682631819962, 1.3669466303065672, 0.2639720331063256, 0.9459185435004973, 0.26843814746822353)",G0029_C10_N1_S1000,G0029,erdos_renyi,15,40,10028,C10,512,29,1000,1.0,0.6912715517241379,0.9310344827586208,success,
20.255859375,29,COBYLA,3,N1,0,1,512,120,43,2.7611534289999327,"(1.923344270361959, 0.04862216856637978, 0.5905947589985816, 1.345846188068016, 0.11689717000384721, 0.31486287996009366)",G0029_C10_N1_S1001,G0029,erdos_renyi,15,40,10028,C10,512,29,1001,1.0,0.6984779094827587,1.0,success,
19.9765625,27,SPSA,3,N1,0,1,256,120,43,1.4215942820001146,"(1.6114761090599665, 1.8576242818373236, 1.3486407335059027, 0.52815561466939, 0.7517825994365335, 0.44579928828260695)",G0029_C11_N1_S1000,G0029,erdos_renyi,15,40,10028,C11,256,29,1000,1.0,0.6888469827586207,0.9310344827586208,success,
20.0390625,28,SPSA,3,N1,0,1,256,120,43,2.0794736670004568,"(1.9245237272217217, 0.04932447436227646, 0.5896441958876469, 1.3475705621750358, 0.11969253481467036, 0.31587181732916003)",G0029_C11_N1_S1001,G0029,erdos_renyi,15,40,10028,C11,256,29,1001,1.0,0.6910021551724138,0.9655172413793104,success,
19.951171875,29,SPSA,3,N1,0,1,512,120,43,2.8255016889997933,"(1.7196045201930044, 2.103515046138193, 1.2585052815095465, 0.3415649308211218, 0.5935969070651103, 0.4324129684542938)",G0029_C12_N1_S1000,G0029,erdos_renyi,15,40,10028,C12,512,29,1000,1.0,0.6879714439655172,1.0,success,
20.3203125,28,SPSA,3,N1,0,1,512,120,43,3.4318156720000843,"(1.9032121901523704, 0.048281112254904765, 0.7400896410655968, 1.1747450122644032, 0.29040615495460004, 0.3169151794365317)",G0029_C12_N1_S1001,G0029,erdos_renyi,15,40,10028,C12,512,29,1001,1.0,0.7007004310344828,0.9655172413793104,success,
19.9453125,26,COBYLA,1,N2,0,1,256,40,21,0.6591124579999814,"(2.1369125413769114, 0.9460202235309593)",G0029_C01_N2_S1000,G0029,erdos_renyi,15,40,10028,C01,256,29,1000,1.0,0.6877693965517241,0.896551724137931,success,
20.0859375,28,COBYLA,1,N2,0,1,256,40,21,0.6890241399996739,"(2.4144887856321318, 0.024787023658088714)",G0029_C01_N2_S1001,G0029,erdos_renyi,15,40,10028,C01,256,29,1001,1.0,0.6926185344827587,0.9655172413793104,success,
19.98046875,28,COBYLA,1,N2,0,1,512,40,21,1.3064004580000983,"(1.6379816041089499, 1.4485125552425884)",G0029_C02_N2_S1000,G0029,erdos_renyi,15,40,10028,C02,512,29,1000,1.0,0.6889816810344828,0.9655172413793104,success,
20.33984375,28,COBYLA,1,N2,0,1,512,40,21,2.079630436000116,"(2.7412215062661796, 0.3824001167261599)",G0029_C02_N2_S1001,G0029,erdos_renyi,15,40,10028,C02,512,29,1001,1.0,0.7013739224137931,0.9655172413793104,success,
20.05859375,27,SPSA,1,N2,0,1,256,40,21,0.6507839050000257,"(1.73798160410895, 0.8485125552425884)",G0029_C03_N2_S1000,G0029,erdos_renyi,15,40,10028,C03,256,29,1000,1.0,0.6916756465517241,0.9310344827586208,success,
19.953125,28,SPSA,1,N2,0,1,256,40,21,0.9995798549998652,"(1.920442099607542, 0.04572715510944239)",G0029_C03_N2_S1001,G0029,erdos_renyi,15,40,10028,C03,256,29,1001,1.0,0.6880387931034483,0.9655172413793104,success,
20.06640625,28,SPSA,1,N2,0,1,512,40,21,1.2221995499994591,"(1.7375690178282381, 1.0228049109545863)",G0029_C04_N2_S1000,G0029,erdos_renyi,15,40,10028,C04,512,29,1000,1.0,0.6919450431034483,0.9655172413793104,success,
19.93359375,29,SPSA,1,N2,0,1,512,40,21,1.3414035469995724,"(1.9968798179579441, -0.3093233243406709)",G0029_C04_N2_S1001,G0029,erdos_renyi,15,40,10028,C04,512,29,1001,1.0,0.6873653017241379,1.0,success,
19.88671875,28,COBYLA,2,N2,0,1,256,80,32,1.0124933910001346,"(2.1446544391738764, 1.888568341436636, 0.7362251326521891, 0.29697870861442593)",G0029_C05_N2_S1000,G0029,erdos_renyi,15,40,10028,C05,256,29,1000,1.0,0.6857489224137931,0.9655172413793104,success,
19.609375,27,COBYLA,2,N2,0,1,256,80,32,1.0385378989994931,"(1.9245237272217217, 0.04932447436227646, 0.29482209794382347, 1.3475705621750358)",G0029_C05_N2_S1001,G0029,erdos_renyi,15,40,10028,C05,256,29,1001,1.0,0.6761853448275862,0.9310344827586208,success,
19.697265625,28,COBYLA,2,N2,0,1,512,80,32,1.986017041000196,"(2.120468554474478, 1.8967146609481982, 0.6793629926459147, 0.8190080711260721)",G0029_C06_N2_S1000,G0029,erdos_renyi,15,40,10028,C06,512,29,1000,1.0,0.6792160560344828,0.9655172413793104,success,
19.73828125,27,COBYLA,2,N2,0,1,512,80,32,2.020683174000624,"(1.9270982836699904, 0.03906875568545465, 0.29838741649436823, 1.3537333859717795)",G0029_C06_N2_S1001,G0029,erdos_renyi,15,40,10028,C06,512,29,1001,1.0,0.6806303879310345,0.9310344827586208,success,
20.2421875,27,SPSA,2,N2,0,1,256,80,32,1.1338447810003345,"(1.050621882223832, 1.7052658431269634, 0.16638503591564557, 0.2836649599082425)",G0029_C07_N2_S1000,G0029,erdos_renyi,15,40,10028,C07,256,29,1000,1.0,0.6980064655172413,0.9310344827586208,success,
19.7578125,27,SPSA,2,N2,0,1,256,80,32,1.0416353340006026,"(1.7205284393861864, 0.22012506348990948, 0.17120301735814838, 1.3108556012950559)",G0029_C07_N2_S1001,G0029,erdos_renyi,15,40,10028,C07,256,29,1001,1.0,0.6813038793103449,0.9310344827586208,success,
19.873046875,28,SPSA,2,N2,0,1,512,80,32,3.086451639000188,"(1.6547392532068468, 1.9448737067051283, 0.8289314788871885, 0.32314108431046085)",G0029_C08_N2_S1000,G0029,erdos_renyi,15,40,10028,C08,512,29,1000,1.0,0.6852774784482759,0.9655172413793104,success,
19.861328125,27,SPSA,2,N2,0,1,512,80,32,1.977557230000457,"(1.5420663669242636, 0.3530430942117968, 0.07110114137404216, 1.047868623472717)",G0029_C08_N2_S1001,G0029,erdos_renyi,15,40,10028,C08,512,29,1001,1.0,0.6848733836206896,0.9310344827586208,success,
19.97265625,27,COBYLA,3,N2,0,1,256,120,43,1.448800757000754,"(2.13798160410895, 2.3970251104851767, 1.4795072907359663, 0.3192611215778017, 0.8305727352036273, 0.30007908703546404)",G0029_C09_N2_S1000,G0029,erdos_renyi,15,40,10028,C09,256,29,1000,1.0,0.6887122844827587,0.9310344827586208,success,
20.2421875,28,COBYLA,3,N2,0,1,256,120,43,1.4127920740002082,"(1.9245237272217217, 0.04932447436227646, 0.5896441958876469, 1.3475705621750358, 0.11969253481467036, 0.31587181732916003)",G0029_C09_N2_S1001,G0029,erdos_renyi,15,40,10028,C09,256,29,1001,1.0,0.6980064655172413,0.9655172413793104,success,
20.123046875,27,COBYLA,3,N2,0,1,512,120,43,2.732231787999808,"(2.3228325309986864, 2.4368682631819962, 1.3669466303065672, 0.2639720331063256, 0.9459185435004973, 0.26843814746822353)",G0029_C10_N2_S1000,G0029,erdos_renyi,15,40,10028,C10,512,29,1000,1.0,0.6938981681034483,0.9310344827586208,success,
20.1640625,28,COBYLA,3,N2,0,1,512,120,43,3.890448723000192,"(1.923344270361959, 0.04862216856637978, 0.5905947589985816, 1.345846188068016, 0.11689717000384721, 0.31486287996009366)",G0029_C10_N2_S1001,G0029,erdos_renyi,15,40,10028,C10,512,29,1001,1.0,0.6953125,0.9655172413793104,success,
19.75,27,SPSA,3,N2,0,1,256,120,43,1.491802405999806,"(1.6114761090599665, 1.8576242818373236, 1.3486407335059027, 0.52815561466939, 0.7517825994365335, 0.44579928828260695)",G0029_C11_N2_S1000,G0029,erdos_renyi,15,40,10028,C11,256,29,1000,1.0,0.6810344827586207,0.9310344827586208,success,
20.2421875,28,SPSA,3,N2,0,1,256,120,43,1.5086208620004982,"(1.9245237272217217, 0.04932447436227646, 0.5896441958876469, 1.3475705621750358, 0.11969253481467036, 0.31587181732916003)",G0029_C11_N2_S1001,G0029,erdos_renyi,15,40,10028,C11,256,29,1001,1.0,0.6980064655172413,0.9655172413793104,success,
19.9453125,28,SPSA,3,N2,0,1,512,120,43,2.8404294310003024,"(1.7196045201930044, 2.103515046138193, 1.2585052815095465, 0.3415649308211218, 0.5935969070651103, 0.4324129684542938)",G0029_C12_N2_S1000,G0029,erdos_renyi,15,40,10028,C12,512,29,1000,1.0,0.6877693965517241,0.9655172413793104,success,
20.107421875,28,SPSA,3,N2,0,1,512,120,43,2.7525681469996925,"(1.9032121901523704, 0.048281112254904765, 0.7400896410655968, 1.1747450122644032, 0.29040615495460004, 0.3169151794365317)",G0029_C12_N2_S1001,G0029,erdos_renyi,15,40,10028,C12,512,29,1001,1.0,0.693359375,0.9655172413793104,success,
18.65234375,26,COBYLA,1,N1,0,1,256,37,18,0.6396485110008143,"(2.141820136865186, 0.9517165630889122)",G0030_C01_N1_S1000,G0030,erdos_renyi,15,37,10029,C01,256,28,1000,1.0,0.6661551339285714,0.9285714285714286,success,
19.2421875,26,COBYLA,1,N1,0,1,256,37,18,1.1055419260001145,"(1.0445014206586378, 0.2800300766636651)",G0030_C01_N1_S1001,G0030,erdos_renyi,15,37,10029,C01,256,28,1001,1.0,0.6872209821428571,0.9285714285714286,success,
18.73828125,26,COBYLA,1,N1,0,1,512,37,18,1.2446205999995072,"(2.1843746949208844, 0.9296778458510819)",G0030_C02_N1_S1000,G0030,erdos_renyi,15,37,10029,C02,512,28,1000,1.0,0.6692243303571429,0.9285714285714286,success,
19.2265625,26,COBYLA,1,N1,0,1,512,37,18,1.5595833709994622,"(2.5182487358156287, -0.4074613541490088)",G0030_C02_N1_S1001,G0030,erdos_renyi,15,37,10029,C02,512,28,1001,1.0,0.6866629464285714,0.9285714285714286,success,
18.6640625,26,SPSA,1,N1,0,1,256,37,18,0.6769378170001801,"(1.9826274361344411, 1.1739805663602376)",G0030_C03_N1_S1000,G0030,erdos_renyi,15,37,10029,C03,256,28,1000,1.0,0.6665736607142857,0.9285714285714286,success,
18.69921875,27,SPSA,1,N1,0,1,256,37,18,0.6805969900005948,"(1.9584681284803591, -0.44645891017915135)",G0030_C03_N1_S1001,G0030,erdos_renyi,15,37,10029,C03,256,28,1001,1.0,0.6678292410714286,0.9642857142857144,success,
18.654296875,26,SPSA,1,N1,0,1,512,37,18,1.2407300349996149,"(1.6610165374439925, 1.0072999145230783)",G0030_C04_N1_S1000,G0030,erdos_renyi,15,37,10029,C04,512,28,1000,1.0,0.6662248883928571,0.9285714285714286,success,
18.845703125,27,SPSA,1,N1,0,1,512,37,18,1.242243896999753,"(1.928202628665225, -0.42153969617688736)",G0030_C04_N1_S1001,G0030,erdos_renyi,15,37,10029,C04,512,28,1001,1.0,0.6730608258928571,0.9642857142857144,success,
18.8984375,26,COBYLA,2,N1,0,1,256,74,27,1.0099266030001672,"(1.639812842707435, 1.8365385882956131, 1.2376433751655473, 0.3190861461768339)",G0030_C05_N1_S1000,G0030,erdos_renyi,15,37,10029,C05,256,28,1000,1.0,0.6749441964285714,0.9285714285714286,success,
18.6484375,27,COBYLA,2,N1,0,1,256,74,27,1.0160437100003037,"(1.8755301901538353, 0.6651940120892296, 0.7995944473066288, 1.3345082817812957)",G0030_C05_N1_S1001,G0030,erdos_renyi,15,37,10029,C05,256,28,1001,1.0,0.666015625,0.9642857142857144,success,
18.6328125,26,COBYLA,2,N1,0,1,512,74,27,2.785693859000276,"(1.6379816041089499, 2.3970251104851767, 1.2397536453679832, 0.3192611215778017)",G0030_C06_N1_S1000,G0030,erdos_renyi,15,37,10029,C06,512,28,1000,1.0,0.6654575892857143,0.9285714285714286,success,
18.60546875,26,COBYLA,2,N1,0,1,512,74,27,1.91864459899989,"(1.6534607631459894, 0.7936128658716721, 0.28262319884230214, 1.0002875534617655)",G0030_C06_N1_S1001,G0030,erdos_renyi,15,37,10029,C06,512,28,1001,1.0,0.6644810267857143,0.9285714285714286,success,
18.9140625,26,SPSA,2,N1,0,1,256,74,27,1.413743317000808,"(1.693904527595158, 1.7174155777538085, -0.08628924088105164, 0.38777351203942517)",G0030_C07_N1_S1000,G0030,erdos_renyi,15,37,10029,C07,256,28,1000,1.0,0.6755022321428571,0.9285714285714286,success,
19.05859375,25,SPSA,2,N1,0,1,256,74,27,0.9795081019992722,"(2.057380144610238, 0.5568038971413688, 0.0494435803647526, 1.145083857281401)",G0030_C07_N1_S1001,G0030,erdos_renyi,15,37,10029,C07,256,28,1001,1.0,0.6806640625,0.8928571428571429,success,
18.875,27,SPSA,2,N1,0,1,512,74,27,2.0267963650003367,"(1.4296377697444118, 2.1580694601356636, 0.07342131593728415, 0.2477943269261225)",G0030_C08_N1_S1000,G0030,erdos_renyi,15,37,10029,C08,512,28,1000,1.0,0.6741071428571429,0.9642857142857144,success,
19.037109375,26,SPSA,2,N1,0,1,512,74,27,1.9730208739993031,"(2.265310139510458, 0.2995213461391888, 0.18176227328722153, 1.155222800993177)",G0030_C08_N1_S1001,G0030,erdos_renyi,15,37,10029,C08,512,28,1001,1.0,0.6798967633928571,0.9285714285714286,success,
18.44921875,27,COBYLA,3,N1,0,1,256,111,36,1.4338105919996451,"(2.125502776312614, 1.8997963194364669, 1.527601307682602, 0.8210020457361612, 0.827752620589983, 0.29736092844737705)",G0030_C09_N1_S1000,G0030,erdos_renyi,15,37,10029,C09,256,28,1000,1.0,0.6589006696428571,0.9642857142857144,success,
18.9140625,26,COBYLA,3,N1,0,1,256,111,36,1.5755298319991198,"(2.4245237272217217, 0.5493244743622765, 0.5896441958876469, 1.3475705621750358, 0.11969253481467036, 0.31587181732916003)",G0030_C09_N1_S1001,G0030,erdos_renyi,15,37,10029,C09,256,28,1001,1.0,0.6755022321428571,0.9285714285714286,success,
18.33203125,28,COBYLA,3,N1,0,1,512,111,36,2.6957672510006887,"(2.1702831826134332, 1.923777951577847, 1.5062601318286366, 0.3460139626704721, 0.8305727352036273, 0.8268319281281344)",G0030_C10_N1_S1000,G0030,erdos_renyi,15,37,10029,C10,512,28,1000,1.0,0.6547154017857143,1.0,success,
19.03515625,25,COBYLA,3,N1,0,1,512,111,36,3.709927750999668,"(2.4985802812931213, 0.6178035125031907, 0.5689332843953665, 1.3158815378824809, 0.09652873942544397, 0.2582490323870168)",G0030_C10_N1_S1001,G0030,erdos_renyi,15,37,10029,C10,512,28,1001,1.0,0.6798270089285714,0.8928571428571429,success,
18.51953125,26,SPSA,3,N1,0,1,256,111,36,1.3425753110004734,"(1.494890489046572, 1.8049410914408321, 0.9822413576639467, 0.18528507414740078, 0.4788854783876758, 0.45103081329683087)",G0030_C11_N1_S1000,G0030,erdos_renyi,15,37,10029,C11,256,28,1000,1.0,0.6614118303571429,0.9285714285714286,success,
19.1875,26,SPSA,3,N1,0,1,256,111,36,1.3623836029992162,"(2.5838068094598774, 0.3154723728228982, 0.651654140301165, 1.695035856569126, -0.3301863266506633, 0.30337974623970754)",G0030_C11_N1_S1001,G0030,erdos_renyi,15,37,10029,C11,256,28,1001,1.0,0.6852678571428571,0.9285714285714286,success,
19.03515625,27,SPSA,3,N1,0,1,512,111,36,3.1686560669995743,"(1.6138973170674407, 1.8771049652944647, 0.9837904637295802, 0.09813897256018622, 0.4987492464904795, 0.305468209713921)",G0030_C12_N1_S1000,G0030,erdos_renyi,15,37,10029,C12,512,28,1000,1.0,0.6798270089285714,0.9642857142857144,success,
19.11328125,26,SPSA,3,N1,0,1,512,111,36,2.6994441259994346,"(2.4794159205631736, 0.3675188268650423, 0.7139576945469827, 1.6792460502871016, -0.3800033185514396, 0.21979602444353918)",G0030_C12_N1_S1001,G0030,erdos_renyi,15,37,10029,C12,512,28,1001,1.0,0.6826171875,0.9285714285714286,success,
18.6328125,27,COBYLA,1,N2,0,1,256,37,18,0.6196717010006978,"(2.141820136865186, 0.9517165630889122)",G0030_C01_N2_S1000,G0030,erdos_renyi,15,37,10029,C01,256,28,1000,1.0,0.6654575892857143,0.9642857142857144,success,
19.19140625,26,COBYLA,1,N2,0,1,256,37,18,0.6550500100001955,"(1.0445014206586378, 0.2800300766636651)",G0030_C01_N2_S1001,G0030,erdos_renyi,15,37,10029,C01,256,28,1001,1.0,0.6854073660714286,0.9285714285714286,success,
18.662109375,26,COBYLA,1,N2,0,1,512,37,18,1.2156495999997787,"(2.1843746949208844, 0.9296778458510819)",G0030_C02_N2_S1000,G0030,erdos_renyi,15,37,10029,C02,512,28,1000,1.0,0.66650390625,0.9285714285714286,success,
19.11328125,27,COBYLA,1,N2,0,1,512,37,18,1.207462881000538,"(2.5182487358156287, -0.4074613541490088)",G0030_C02_N2_S1001,G0030,erdos_renyi,15,37,10029,C02,512,28,1001,1.0,0.6826171875,0.9642857142857144,success,
18.65625,24,SPSA,1,N2,0,1,256,37,18,0.6266333740004484,"(1.9826274361344411, 1.1739805663602376)",G0030_C03_N2_S1000,G0030,erdos_renyi,15,37,10029,C03,256,28,1000,1.0,0.6662946428571429,0.8571428571428571,success,
18.58203125,24,SPSA,1,N2,0,1,256,37,18,0.6371500839995861,"(1.9584681284803591, -0.44645891017915135)",G0030_C03_N2_S1001,G0030,erdos_renyi,15,37,10029,C03,256,28,1001,1.0,0.6636439732142857,0.8571428571428571,success,
18.513671875,27,SPSA,1,N2,0,1,512,37,18,1.2520801110003958,"(1.6610165374439925, 1.0072999145230783)",G0030_C04_N2_S1000,G0030,erdos_renyi,15,37,10029,C04,512,28,1000,1.0,0.6612025669642857,0.9642857142857144,success,
18.744140625,25,SPSA,1,N2,0,1,512,37,18,1.1570846969998456,"(1.928202628665225, -0.42153969617688736)",G0030_C04_N2_S1001,G0030,erdos_renyi,15,37,10029,C04,512,28,1001,1.0,0.66943359375,0.8928571428571429,success,
18.4609375,27,COBYLA,2,N2,0,1,256,74,27,1.2393500529997254,"(1.639812842707435, 1.8365385882956131, 1.2376433751655473, 0.3190861461768339)",G0030_C05_N2_S1000,G0030,erdos_renyi,15,37,10029,C05,256,28,1000,1.0,0.6593191964285714,0.9642857142857144,success,
18.51953125,26,COBYLA,2,N2,0,1,256,74,27,0.9918522990001292,"(1.8755301901538353, 0.6651940120892296, 0.7995944473066288, 1.3345082817812957)",G0030_C05_N2_S1001,G0030,erdos_renyi,15,37,10029,C05,256,28,1001,1.0,0.6614118303571429,0.9285714285714286,success,
18.58203125,27,COBYLA,2,N2,0,1,512,74,27,2.976419091000025,"(1.6379816041089499, 2.3970251104851767, 1.2397536453679832, 0.3192611215778017)",G0030_C06_N2_S1000,G0030,erdos_renyi,15,37,10029,C06,512,28,1000,1.0,0.6636439732142857,0.9642857142857144,success,
18.380859375,26,COBYLA,2,N2,0,1,512,74,27,2.01715805799995,"(1.6534607631459894, 0.7936128658716721, 0.28262319884230214, 1.0002875534617655)",G0030_C06_N2_S1001,G0030,erdos_renyi,15,37,10029,C06,512,28,1001,1.0,0.6564592633928571,0.9285714285714286,success,
18.546875,26,SPSA,2,N2,0,1,256,74,27,1.0428561179996905,"(1.693904527595158, 1.7174155777538085, -0.08628924088105164, 0.38777351203942517)",G0030_C07_N2_S1000,G0030,erdos_renyi,15,37,10029,C07,256,28,1000,1.0,0.6623883928571429,0.9285714285714286,success,
18.77734375,26,SPSA,2,N2,0,1,256,74,27,1.065969371000392,"(2.057380144610238, 0.5568038971413688, 0.0494435803647526, 1.145083857281401)",G0030_C07_N2_S1001,G0030,erdos_renyi,15,37,10029,C07,256,28,1001,1.0,0.6706194196428571,0.9285714285714286,success,
18.75,26,SPSA,2,N2,0,1,512,74,27,1.948386402000324,"(1.4296377697444118, 2.1580694601356636, 0.07342131593728415, 0.2477943269261225)",G0030_C08_N2_S1000,G0030,erdos_renyi,15,37,10029,C08,512,28,1000,1.0,0.6696428571428571,0.9285714285714286,success,
18.75,26,SPSA,2,N2,0,1,512,74,27,2.090676609000184,"(2.265310139510458, 0.2995213461391888, 0.18176227328722153, 1.155222800993177)",G0030_C08_N2_S1001,G0030,erdos_renyi,15,37,10029,C08,512,28,1001,1.0,0.6696428571428571,0.9285714285714286,success,
18.4296875,27,COBYLA,3,N2,0,1,256,111,36,1.459401459000219,"(2.125502776312614, 1.8997963194364669, 1.527601307682602, 0.8210020457361612, 0.827752620589983, 0.29736092844737705)",G0030_C09_N2_S1000,G0030,erdos_renyi,15,37,10029,C09,256,28,1000,1.0,0.658203125,0.9642857142857144,success,
18.81640625,26,COBYLA,3,N2,0,1,256,111,36,2.414669261999734,"(2.4245237272217217, 0.5493244743622765, 0.5896441958876469, 1.3475705621750358, 0.11969253481467036, 0.31587181732916003)",G0030_C09_N2_S1001,G0030,erdos_renyi,15,37,10029,C09,256,28,1001,1.0,0.6720145089285714,0.9285714285714286,success,
18.294921875,27,COBYLA,3,N2,0,1,512,111,36,2.979410576999726,"(2.1702831826134332, 1.923777951577847, 1.5062601318286366, 0.3460139626704721, 0.8305727352036273, 0.8268319281281344)",G0030_C10_N2_S1000,G0030,erdos_renyi,15,37,10029,C10,512,28,1000,1.0,0.6533900669642857,0.9642857142857144,success,
18.669921875,28,COBYLA,3,N2,0,1,512,111,36,2.7611630410001453,"(2.4985802812931213, 0.6178035125031907, 0.5689332843953665, 1.3158815378824809, 0.09652873942544397, 0.2582490323870168)",G0030_C10_N2_S1001,G0030,erdos_renyi,15,37,10029,C10,512,28,1001,1.0,0.6667829241071429,1.0,success,
18.3125,27,SPSA,3,N2,0,1,256,111,36,1.480906351000158,"(1.494890489046572, 1.8049410914408321, 0.9822413576639467, 0.18528507414740078, 0.4788854783876758, 0.45103081329683087)",G0030_C11_N2_S1000,G0030,erdos_renyi,15,37,10029,C11,256,28,1000,1.0,0.6540178571428571,0.9642857142857144,success,
18.54296875,26,SPSA,3,N2,0,1,256,111,36,1.3849998249997952,"(2.5838068094598774, 0.3154723728228982, 0.651654140301165, 1.695035856569126, -0.3301863266506633, 0.30337974623970754)",G0030_C11_N2_S1001,G0030,erdos_renyi,15,37,10029,C11,256,28,1001,1.0,0.6622488839285714,0.9285714285714286,success,
18.619140625,27,SPSA,3,N2,0,1,512,111,36,3.823203409000598,"(1.6138973170674407, 1.8771049652944647, 0.9837904637295802, 0.09813897256018622, 0.4987492464904795, 0.305468209713921)",G0030_C12_N2_S1000,G0030,erdos_renyi,15,37,10029,C12,512,28,1000,1.0,0.6649693080357143,0.9642857142857144,success,
18.55078125,27,SPSA,3,N2,0,1,512,111,36,2.7565440329999547,"(2.4794159205631736, 0.3675188268650423, 0.7139576945469827, 1.6792460502871016, -0.3800033185514396, 0.21979602444353918)",G0030_C12_N2_S1001,G0030,erdos_renyi,15,37,10029,C12,512,28,1001,1.0,0.6625279017857143,0.9642857142857144,success,
29.3359375,39,COBYLA,1,N1,0,1,256,59,23,2.078188015000705,"(1.612975383378177, 1.4452288089222467)",G0031_C01_N1_S1000,G0031,erdos_renyi,18,59,10030,C01,256,42,1000,1.0,0.6984747023809523,0.9285714285714286,success,
30.99609375,40,COBYLA,1,N1,0,1,256,59,23,1.698795420999886,"(2.642401727688391, 0.3916954762617845)",G0031_C01_N1_S1001,G0031,erdos_renyi,18,59,10030,C01,256,42,1001,1.0,0.7380022321428571,0.9523809523809524,success,
29.48828125,40,COBYLA,1,N1,0,1,512,59,23,3.3995590120002817,"(1.264082184238941, 1.6758937965731024)",G0031_C02_N1_S1000,G0031,erdos_renyi,18,59,10030,C02,512,42,1000,1.0,0.7021019345238095,0.9523809523809524,success,
30.9375,41,COBYLA,1,N1,0,1,512,59,23,3.31791040600001,"(2.700220296858523, 0.4069260595255175)",G0031_C02_N1_S1001,G0031,erdos_renyi,18,59,10030,C02,512,42,1001,1.0,0.7366071428571429,0.9761904761904762,success,
29.3828125,40,SPSA,1,N1,0,1,256,59,23,1.695371224000155,"(1.6354607595248918, 1.03128673111336)",G0031_C03_N1_S1000,G0031,erdos_renyi,18,59,10030,C03,256,42,1000,1.0,0.6995907738095238,0.9523809523809524,success,
30.94140625,40,SPSA,1,N1,0,1,256,59,23,1.691215870000633,"(2.620166314328708, 0.37133679679236986)",G0031_C03_N1_S1001,G0031,erdos_renyi,18,59,10030,C03,256,42,1001,1.0,0.7367001488095238,0.9523809523809524,success,
29.30859375,40,SPSA,1,N1,0,1,512,59,23,3.338865597000222,"(1.7832563771189152, 0.7975955120344503)",G0031_C04_N1_S1000,G0031,erdos_renyi,18,59,10030,C04,512,42,1000,1.0,0.6978236607142857,0.9523809523809524,success,
30.921875,41,SPSA,1,N1,0,1,512,59,23,3.4167954820004525,"(2.7118112461562562, 0.3028310475635081)",G0031_C04_N1_S1001,G0031,erdos_renyi,18,59,10030,C04,512,42,1001,1.0,0.7362351190476191,0.9761904761904762,success,
29.375,38,COBYLA,2,N1,0,1,256,118,36,3.2868779260006704,"(1.6476316858120732, 2.396932098113473, 0.7585149801066821, 0.3346066522641595)",G0031_C05_N1_S1000,G0031,erdos_renyi,18,59,10030,C05,256,42,1000,1.0,0.6994047619047619,0.9047619047619048,success,
29.3828125,38,COBYLA,2,N1,0,1,256,118,36,3.2077159270002085,"(1.9245237272217217, 0.04932447436227646, 0.29482209794382347, 1.3475705621750358)",G0031_C05_N1_S1001,G0031,erdos_renyi,18,59,10030,C05,256,42,1001,1.0,0.6995907738095238,0.9047619047619048,success,
