graph_id,config_id,noise_condition,run_seed,depth,optimizer,shots,expected_approximation_ratio
G0089,C12,N0,1001,3,SPSA,512,0.7532552083333334
G0090,C01,N0,1000,1,COBYLA,256,0.828125
G0090,C01,N0,1001,1,COBYLA,256,0.8258928571428571
G0090,C02,N0,1000,1,COBYLA,512,0.7479073660714286
G0090,C02,N0,1001,1,COBYLA,512,0.638671875
G0090,C03,N0,1000,1,SPSA,256,0.8138950892857143
G0090,C03,N0,1001,1,SPSA,256,0.822265625
G0090,C04,N0,1000,1,SPSA,512,0.7982700892857143
G0090,C04,N0,1001,1,SPSA,512,0.814453125
G0090,C05,N0,1000,2,COBYLA,256,0.7912946428571429
G0090,C05,N0,1001,2,COBYLA,256,0.7653459821428571
G0090,C06,N0,1000,2,COBYLA,512,0.8369140625
G0090,C06,N0,1001,2,COBYLA,512,0.8328683035714286
G0090,C07,N0,1000,2,SPSA,256,0.7536272321428571
G0090,C07,N0,1001,2,SPSA,256,0.78125
G0090,C08,N0,1000,2,SPSA,512,0.6436941964285714
G0090,C08,N0,1001,2,SPSA,512,0.7572544642857143
G0090,C09,N0,1000,3,COBYLA,256,0.6383928571428571
G0090,C09,N0,1001,3,COBYLA,256,0.8529575892857143
G0090,C10,N0,1000,3,COBYLA,512,0.8542131696428571
G0090,C10,N0,1001,3,COBYLA,512,0.8708147321428571
G0090,C11,N0,1000,3,SPSA,256,0.7287946428571429
G0090,C11,N0,1001,3,SPSA,256,0.8208705357142857
G0090,C12,N0,1000,3,SPSA,512,0.7491629464285714
G0090,C12,N0,1001,3,SPSA,512,0.8123604910714286
G0091,C01,N0,1000,1,COBYLA,256,0.809814453125
G0091,C01,N0,1001,1,COBYLA,256,0.802734375
G0091,C02,N0,1000,1,COBYLA,512,0.8233642578125
G0091,C02,N0,1001,1,COBYLA,512,0.8131103515625
G0091,C03,N0,1000,1,SPSA,256,0.644287109375
G0091,C03,N0,1001,1,SPSA,256,0.7861328125
G0091,C04,N0,1000,1,SPSA,512,0.7999267578125
G0091,C04,N0,1001,1,SPSA,512,0.8011474609375
G0091,C05,N0,1000,2,COBYLA,256,0.823974609375
G0091,C05,N0,1001,2,COBYLA,256,0.74853515625
G0091,C06,N0,1000,2,COBYLA,512,0.82080078125
G0091,C06,N0,1001,2,COBYLA,512,0.8194580078125
G0091,C07,N0,1000,2,SPSA,256,0.720703125
G0091,C07,N0,1001,2,SPSA,256,0.84521484375
G0091,C08,N0,1000,2,SPSA,512,0.6517333984375
G0091,C08,N0,1001,2,SPSA,512,0.73193359375
G0091,C09,N0,1000,3,COBYLA,256,0.8876953125
G0091,C09,N0,1001,3,COBYLA,256,0.859375
G0091,C10,N0,1000,3,COBYLA,512,0.872802734375
G0091,C10,N0,1001,3,COBYLA,512,0.8701171875
G0091,C11,N0,1000,3,SPSA,256,0.675048828125
G0091,C11,N0,1001,3,SPSA,256,0.842041015625
G0091,C12,N0,1000,3,SPSA,512,0.693115234375
G0091,C12,N0,1001,3,SPSA,512,0.841796875
G0092,C01,N0,1000,1,COBYLA,256,0.7575827205882353
G0092,C01,N0,1001,1,COBYLA,256,0.5900735294117647
G0092,C02,N0,1000,1,COBYLA,512,0.7625229779411765
G0092,C02,N0,1001,1,COBYLA,512,0.7436810661764706
G0092,C03,N0,1000,1,SPSA,256,0.5861672794117647
G0092,C03,N0,1001,1,SPSA,256,0.7316176470588235
G0092,C04,N0,1000,1,SPSA,512,0.7664292279411765
G0092,C04,N0,1001,1,SPSA,512,0.7563189338235294
G0092,C05,N0,1000,2,COBYLA,256,0.7690716911764706
G0092,C05,N0,1001,2,COBYLA,256,0.7591911764705882
G0092,C06,N0,1000,2,COBYLA,512,0.7737821691176471
G0092,C06,N0,1001,2,COBYLA,512,0.7853860294117647
G0092,C07,N0,1000,2,SPSA,256,0.7258731617647058
G0092,C07,N0,1001,2,SPSA,256,0.7141544117647058
G0092,C08,N0,1000,2,SPSA,512,0.7483915441176471
G0092,C08,N0,1001,2,SPSA,512,0.7197840073529411
G0092,C09,N0,1000,3,COBYLA,256,0.5896139705882353
G0092,C09,N0,1001,3,COBYLA,256,0.8062959558823529
G0092,C10,N0,1000,3,COBYLA,512,0.8404181985294118
G0092,C10,N0,1001,3,COBYLA,512,0.8116957720588235
G0092,C11,N0,1000,3,SPSA,256,0.6357996323529411
G0092,C11,N0,1001,3,SPSA,256,0.7741268382352942
G0092,C12,N0,1000,3,SPSA,512,0.7555147058823529
G0092,C12,N0,1001,3,SPSA,512,0.7756204044117647
G0093,C01,N0,1000,1,COBYLA,256,0.7562040441176471
G0093,C01,N0,1001,1,COBYLA,256,0.7630974264705882
G0093,C02,N0,1000,1,COBYLA,512,0.7704503676470589
G0093,C02,N0,1001,1,COBYLA,512,0.7541360294117647
G0093,C03,N0,1000,1,SPSA,256,0.6266084558823529
G0093,C03,N0,1001,1,SPSA,256,0.7564338235294118
G0093,C04,N0,1000,1,SPSA,512,0.7493106617647058
G0093,C04,N0,1001,1,SPSA,512,0.6962316176470589
G0093,C05,N0,1000,2,COBYLA,256,0.7755055147058824
G0093,C05,N0,1001,2,COBYLA,256,0.7709099264705882
G0093,C06,N0,1000,2,COBYLA,512,0.7594209558823529
G0093,C06,N0,1001,2,COBYLA,512,0.7239200367647058
G0093,C07,N0,1000,2,SPSA,256,0.5870863970588235
G0093,C07,N0,1001,2,SPSA,256,0.7045036764705882
G0093,C08,N0,1000,2,SPSA,512,0.6233915441176471
G0093,C08,N0,1001,2,SPSA,512,0.6840533088235294
G0093,C09,N0,1000,3,COBYLA,256,0.5822610294117647
G0093,C09,N0,1001,3,COBYLA,256,0.7663143382352942
G0093,C10,N0,1000,3,COBYLA,512,0.7989430147058824
G0093,C10,N0,1001,3,COBYLA,512,0.7903262867647058
G0093,C11,N0,1000,3,SPSA,256,0.6599264705882353
G0093,C11,N0,1001,3,SPSA,256,0.7791819852941176
G0093,C12,N0,1000,3,SPSA,512,0.7795266544117647
G0093,C12,N0,1001,3,SPSA,512,0.7899816176470589
G0094,C01,N0,1000,1,COBYLA,256,0.75830078125
G0094,C01,N0,1001,1,COBYLA,256,0.795166015625
G0094,C02,N0,1000,1,COBYLA,512,0.8074951171875
G0094,C02,N0,1001,1,COBYLA,512,0.7877197265625
G0094,C03,N0,1000,1,SPSA,256,0.80419921875
G0094,C03,N0,1001,1,SPSA,256,0.800537109375
G0094,C04,N0,1000,1,SPSA,512,0.8074951171875
G0094,C04,N0,1001,1,SPSA,512,0.7999267578125
G0094,C05,N0,1000,2,COBYLA,256,0.8154296875
G0094,C05,N0,1001,2,COBYLA,256,0.78564453125
G0094,C06,N0,1000,2,COBYLA,512,0.8134765625
G0094,C06,N0,1001,2,COBYLA,512,0.818603515625
G0094,C07,N0,1000,2,SPSA,256,0.724853515625
G0094,C07,N0,1001,2,SPSA,256,0.775146484375
G0094,C08,N0,1000,2,SPSA,512,0.6220703125
G0094,C08,N0,1001,2,SPSA,512,0.7518310546875
G0094,C09,N0,1000,3,COBYLA,256,0.828125
G0094,C09,N0,1001,3,COBYLA,256,0.82275390625
G0094,C10,N0,1000,3,COBYLA,512,0.8433837890625
G0094,C10,N0,1001,3,COBYLA,512,0.8428955078125
G0094,C11,N0,1000,3,SPSA,256,0.81005859375
G0094,C11,N0,1001,3,SPSA,256,0.771728515625
G0094,C12,N0,1000,3,SPSA,512,0.7677001953125
G0094,C12,N0,1001,3,SPSA,512,0.830078125
G0095,C01,N0,1000,1,COBYLA,256,0.80859375
G0095,C01,N0,1001,1,COBYLA,256,0.598876953125
G0095,C02,N0,1000,1,COBYLA,512,0.8079833984375
G0095,C02,N0,1001,1,COBYLA,512,0.80419921875
G0095,C03,N0,1000,1,SPSA,256,0.81103515625
G0095,C03,N0,1001,1,SPSA,256,0.7470703125
G0095,C04,N0,1000,1,SPSA,512,0.784423828125
G0095,C04,N0,1001,1,SPSA,512,0.6326904296875
G0095,C05,N0,1000,2,COBYLA,256,0.818115234375
G0095,C05,N0,1001,2,COBYLA,256,0.8095703125
G0095,C06,N0,1000,2,COBYLA,512,0.8154296875
G0095,C06,N0,1001,2,COBYLA,512,0.7716064453125
G0095,C07,N0,1000,2,SPSA,256,0.734375
G0095,C07,N0,1001,2,SPSA,256,0.8095703125
G0095,C08,N0,1000,2,SPSA,512,0.82666015625
G0095,C08,N0,1001,2,SPSA,512,0.75146484375
G0095,C09,N0,1000,3,COBYLA,256,0.841064453125
G0095,C09,N0,1001,3,COBYLA,256,0.835205078125
G0095,C10,N0,1000,3,COBYLA,512,0.8619384765625
G0095,C10,N0,1001,3,COBYLA,512,0.8555908203125
G0095,C11,N0,1000,3,SPSA,256,0.7353515625
G0095,C11,N0,1001,3,SPSA,256,0.818359375
G0095,C12,N0,1000,3,SPSA,512,0.745361328125
G0095,C12,N0,1001,3,SPSA,512,0.7972412109375
G0096,C01,N0,1000,1,COBYLA,256,0.7890625
G0096,C01,N0,1001,1,COBYLA,256,0.62548828125
G0096,C02,N0,1000,1,COBYLA,512,0.81103515625
G0096,C02,N0,1001,1,COBYLA,512,0.6170654296875
G0096,C03,N0,1000,1,SPSA,256,0.79150390625
G0096,C03,N0,1001,1,SPSA,256,0.796142578125
G0096,C04,N0,1000,1,SPSA,512,0.80322265625
G0096,C04,N0,1001,1,SPSA,512,0.7821044921875
G0096,C05,N0,1000,2,COBYLA,256,0.7724609375
G0096,C05,N0,1001,2,COBYLA,256,0.820068359375
G0096,C06,N0,1000,2,COBYLA,512,0.8177490234375
G0096,C06,N0,1001,2,COBYLA,512,0.810302734375
G0096,C07,N0,1000,2,SPSA,256,0.83251953125
G0096,C07,N0,1001,2,SPSA,256,0.75
G0096,C08,N0,1000,2,SPSA,512,0.7420654296875
G0096,C08,N0,1001,2,SPSA,512,0.7965087890625
G0096,C09,N0,1000,3,COBYLA,256,0.75341796875
G0096,C09,N0,1001,3,COBYLA,256,0.848388671875
G0096,C10,N0,1000,3,COBYLA,512,0.712646484375
G0096,C10,N0,1001,3,COBYLA,512,0.8580322265625
G0096,C11,N0,1000,3,SPSA,256,0.802734375
G0096,C11,N0,1001,3,SPSA,256,0.76220703125
G0096,C12,N0,1000,3,SPSA,512,0.78271484375
G0096,C12,N0,1001,3,SPSA,512,0.814208984375
G0097,C01,N0,1000,1,COBYLA,256,0.7697610294117647
G0097,C01,N0,1001,1,COBYLA,256,0.7699908088235294
G0097,C02,N0,1000,1,COBYLA,512,0.7583869485294118
G0097,C02,N0,1001,1,COBYLA,512,0.771484375
G0097,C03,N0,1000,1,SPSA,256,0.7610294117647058
G0097,C03,N0,1001,1,SPSA,256,0.7729779411764706
G0097,C04,N0,1000,1,SPSA,512,0.7574678308823529
G0097,C04,N0,1001,1,SPSA,512,0.7665441176470589
G0097,C05,N0,1000,2,COBYLA,256,0.7755055147058824
G0097,C05,N0,1001,2,COBYLA,256,0.7780330882352942
G0097,C06,N0,1000,2,COBYLA,512,0.7740119485294118
G0097,C06,N0,1001,2,COBYLA,512,0.7776884191176471
G0097,C07,N0,1000,2,SPSA,256,0.7722886029411765
G0097,C07,N0,1001,2,SPSA,256,0.7401194852941176
G0097,C08,N0,1000,2,SPSA,512,0.7663143382352942
G0097,C08,N0,1001,2,SPSA,512,0.7373621323529411
G0097,C09,N0,1000,3,COBYLA,256,0.5758272058823529
G0097,C09,N0,1001,3,COBYLA,256,0.8198529411764706
G0097,C10,N0,1000,3,COBYLA,512,0.8502987132352942
G0097,C10,N0,1001,3,COBYLA,512,0.8314568014705882
G0097,C11,N0,1000,3,SPSA,256,0.7915900735294118
G0097,C11,N0,1001,3,SPSA,256,0.7417279411764706
G0097,C12,N0,1000,3,SPSA,512,0.7599954044117647
G0097,C12,N0,1001,3,SPSA,512,0.7936580882352942
G0098,C01,N0,1000,1,COBYLA,256,0.809326171875
G0098,C01,N0,1001,1,COBYLA,256,0.785400390625
G0098,C02,N0,1000,1,COBYLA,512,0.8092041015625
G0098,C02,N0,1001,1,COBYLA,512,0.6380615234375
G0098,C03,N0,1000,1,SPSA,256,0.801025390625
G0098,C03,N0,1001,1,SPSA,256,0.800537109375
G0098,C04,N0,1000,1,SPSA,512,0.798828125
G0098,C04,N0,1001,1,SPSA,512,0.7891845703125
G0098,C05,N0,1000,2,COBYLA,256,0.72607421875
G0098,C05,N0,1001,2,COBYLA,256,0.795166015625
G0098,C06,N0,1000,2,COBYLA,512,0.76611328125
G0098,C06,N0,1001,2,COBYLA,512,0.832275390625
G0098,C07,N0,1000,2,SPSA,256,0.730712890625
G0098,C07,N0,1001,2,SPSA,256,0.740234375
G0098,C08,N0,1000,2,SPSA,512,0.62841796875
G0098,C08,N0,1001,2,SPSA,512,0.7789306640625
G0098,C09,N0,1000,3,COBYLA,256,0.771484375
G0098,C09,N0,1001,3,COBYLA,256,0.85302734375
G0098,C10,N0,1000,3,COBYLA,512,0.72314453125
G0098,C10,N0,1001,3,COBYLA,512,0.86083984375
G0098,C11,N0,1000,3,SPSA,256,0.811279296875
G0098,C11,N0,1001,3,SPSA,256,0.767822265625
G0098,C12,N0,1000,3,SPSA,512,0.7215576171875
G0098,C12,N0,1001,3,SPSA,512,0.7938232421875
G0099,C01,N0,1000,1,COBYLA,256,0.8473958333333333
G0099,C01,N0,1001,1,COBYLA,256,0.6536458333333334
G0099,C02,N0,1000,1,COBYLA,512,0.8447916666666667
G0099,C02,N0,1001,1,COBYLA,512,0.6671875
G0099,C03,N0,1000,1,SPSA,256,0.8427083333333333
G0099,C03,N0,1001,1,SPSA,256,0.83828125
G0099,C04,N0,1000,1,SPSA,512,0.8390625
G0099,C04,N0,1001,1,SPSA,512,0.8095052083333333
G0099,C05,N0,1000,2,COBYLA,256,0.84921875
G0099,C05,N0,1001,2,COBYLA,256,0.8513020833333333
G0099,C06,N0,1000,2,COBYLA,512,0.8580729166666666
G0099,C06,N0,1001,2,COBYLA,512,0.85
G0099,C07,N0,1000,2,SPSA,256,0.8453125
G0099,C07,N0,1001,2,SPSA,256,0.81484375
G0099,C08,N0,1000,2,SPSA,512,0.821484375
G0099,C08,N0,1001,2,SPSA,512,0.805859375
G0099,C09,N0,1000,3,COBYLA,256,0.7309895833333333
G0099,C09,N0,1001,3,COBYLA,256,0.8388020833333333
G0099,C10,N0,1000,3,COBYLA,512,0.87890625
G0099,C10,N0,1001,3,COBYLA,512,0.8970052083333333
G0099,C11,N0,1000,3,SPSA,256,0.7848958333333333
G0099,C11,N0,1001,3,SPSA,256,0.8203125
G0099,C12,N0,1000,3,SPSA,512,0.82578125
G0099,C12,N0,1001,3,SPSA,512,0.7837239583333333
G0100,C01,N0,1000,1,COBYLA,256,0.7702205882352942
G0100,C01,N0,1001,1,COBYLA,256,0.7610294117647058
G0100,C02,N0,1000,1,COBYLA,512,0.7583869485294118
G0100,C02,N0,1001,1,COBYLA,512,0.5845588235294118
G0100,C03,N0,1000,1,SPSA,256,0.7527573529411765
G0100,C03,N0,1001,1,SPSA,256,0.7589613970588235
G0100,C04,N0,1000,1,SPSA,512,0.6993336397058824
G0100,C04,N0,1001,1,SPSA,512,0.7470128676470589
G0100,C05,N0,1000,2,COBYLA,256,0.7750459558823529
G0100,C05,N0,1001,2,COBYLA,256,0.7068014705882353
G0100,C06,N0,1000,2,COBYLA,512,0.7771139705882353
G0100,C06,N0,1001,2,COBYLA,512,0.7674632352941176
G0100,C07,N0,1000,2,SPSA,256,0.7010569852941176
G0100,C07,N0,1001,2,SPSA,256,0.7047334558823529
G0100,C08,N0,1000,2,SPSA,512,0.6557904411764706
G0100,C08,N0,1001,2,SPSA,512,0.7470128676470589
G0100,C09,N0,1000,3,COBYLA,256,0.8223805147058824
G0100,C09,N0,1001,3,COBYLA,256,0.8138786764705882
G0100,C10,N0,1000,3,COBYLA,512,0.724609375
G0100,C10,N0,1001,3,COBYLA,512,0.8161764705882353
G0100,C11,N0,1000,3,SPSA,256,0.7077205882352942
G0100,C11,N0,1001,3,SPSA,256,0.8212316176470589
G0100,C12,N0,1000,3,SPSA,512,0.7071461397058824
G0100,C12,N0,1001,3,SPSA,512,0.7822840073529411
G0001,C01,N1,1000,1,COBYLA,256,0.61953125
G0001,C01,N1,1001,1,COBYLA,256,0.637109375
G0001,C02,N1,1000,1,COBYLA,512,0.653125
G0001,C02,N1,1001,1,COBYLA,512,0.6482421875
G0001,C03,N1,1000,1,SPSA,256,0.633984375
G0001,C03,N1,1001,1,SPSA,256,0.640625
G0001,C04,N1,1000,1,SPSA,512,0.6505859375
G0001,C04,N1,1001,1,SPSA,512,0.65546875
G0001,C05,N1,1000,2,COBYLA,256,0.663671875
G0001,C05,N1,1001,2,COBYLA,256,0.68046875
G0001,C06,N1,1000,2,COBYLA,512,0.6318359375
G0001,C06,N1,1001,2,COBYLA,512,0.6427734375
G0001,C07,N1,1000,2,SPSA,256,0.75703125
G0001,C07,N1,1001,2,SPSA,256,0.653125
G0001,C08,N1,1000,2,SPSA,512,0.6822265625
G0001,C08,N1,1001,2,SPSA,512,0.6470703125
G0001,C09,N1,1000,3,COBYLA,256,0.68671875
G0001,C09,N1,1001,3,COBYLA,256,0.648046875
G0001,C10,N1,1000,3,COBYLA,512,0.655078125
G0001,C10,N1,1001,3,COBYLA,512,0.638671875
G0001,C11,N1,1000,3,SPSA,256,0.767578125
G0001,C11,N1,1001,3,SPSA,256,0.662890625
G0001,C12,N1,1000,3,SPSA,512,0.7521484375
G0001,C12,N1,1001,3,SPSA,512,0.6431640625
G0001,C01,N2,1000,1,COBYLA,256,0.615625
G0001,C01,N2,1001,1,COBYLA,256,0.633203125
G0001,C02,N2,1000,1,COBYLA,512,0.643359375
G0001,C02,N2,1001,1,COBYLA,512,0.6369140625
G0001,C03,N2,1000,1,SPSA,256,0.621484375
G0001,C03,N2,1001,1,SPSA,256,0.631640625
G0001,C04,N2,1000,1,SPSA,512,0.6419921875
G0001,C04,N2,1001,1,SPSA,512,0.6439453125
G0001,C05,N2,1000,2,COBYLA,256,0.64921875
G0001,C05,N2,1001,2,COBYLA,256,0.666796875
G0001,C06,N2,1000,2,COBYLA,512,0.6294921875
G0001,C06,N2,1001,2,COBYLA,512,0.6306640625
G0001,C07,N2,1000,2,SPSA,256,0.7015625
G0001,C07,N2,1001,2,SPSA,256,0.640625
G0001,C08,N2,1000,2,SPSA,512,0.66171875
G0001,C08,N2,1001,2,SPSA,512,0.63984375
G0001,C09,N2,1000,3,COBYLA,256,0.660546875
G0001,C09,N2,1001,3,COBYLA,256,0.637109375
G0001,C10,N2,1000,3,COBYLA,512,0.640234375
G0001,C10,N2,1001,3,COBYLA,512,0.63671875
G0001,C11,N2,1000,3,SPSA,256,0.714453125
G0001,C11,N2,1001,3,SPSA,256,0.660546875
G0001,C12,N2,1000,3,SPSA,512,0.71484375
G0001,C12,N2,1001,3,SPSA,512,0.64765625
G0002,C01,N1,1000,1,COBYLA,256,0.630859375
G0002,C01,N1,1001,1,COBYLA,256,0.6116536458333334
G0002,C02,N1,1000,1,COBYLA,512,0.6388346354166666
G0002,C02,N1,1001,1,COBYLA,512,0.6349283854166666
G0002,C03,N1,1000,1,SPSA,256,0.634765625
G0002,C03,N1,1001,1,SPSA,256,0.638671875
G0002,C04,N1,1000,1,SPSA,512,0.6505533854166666
G0002,C04,N1,1001,1,SPSA,512,0.6505533854166666
G0002,C05,N1,1000,2,COBYLA,256,0.6416015625
G0002,C05,N1,1001,2,COBYLA,256,0.6220703125
G0002,C06,N1,1000,2,COBYLA,512,0.6409505208333334
G0002,C06,N1,1001,2,COBYLA,512,0.63134765625
G0002,C07,N1,1000,2,SPSA,256,0.6676432291666666
G0002,C07,N1,1001,2,SPSA,256,0.6354166666666666
G0002,C08,N1,1000,2,SPSA,512,0.6497395833333334
G0002,C08,N1,1001,2,SPSA,512,0.6438802083333334
G0002,C09,N1,1000,3,COBYLA,256,0.6510416666666666
G0002,C09,N1,1001,3,COBYLA,256,0.6399739583333334
G0002,C10,N1,1000,3,COBYLA,512,0.6591796875
G0002,C10,N1,1001,3,COBYLA,512,0.6424153645833334
G0002,C11,N1,1000,3,SPSA,256,0.6611328125
G0002,C11,N1,1001,3,SPSA,256,0.6380208333333334
G0002,C12,N1,1000,3,SPSA,512,0.6756184895833334
G0002,C12,N1,1001,3,SPSA,512,0.6380208333333334
G0002,C01,N2,1000,1,COBYLA,256,0.6165364583333334
G0002,C01,N2,1001,1,COBYLA,256,0.6025390625
G0002,C02,N2,1000,1,COBYLA,512,0.62841796875
G0002,C02,N2,1001,1,COBYLA,512,0.6246744791666666
G0002,C03,N2,1000,1,SPSA,256,0.626953125
G0002,C03,N2,1001,1,SPSA,256,0.62890625
G0002,C04,N2,1000,1,SPSA,512,0.63916015625
G0002,C04,N2,1001,1,SPSA,512,0.6385091145833334
G0002,C05,N2,1000,2,COBYLA,256,0.6376953125
G0002,C05,N2,1001,2,COBYLA,256,0.6201171875
G0002,C06,N2,1000,2,COBYLA,512,0.63330078125
G0002,C06,N2,1001,2,COBYLA,512,0.62255859375
G0002,C07,N2,1000,2,SPSA,256,0.646484375
G0002,C07,N2,1001,2,SPSA,256,0.6279296875
G0002,C08,N2,1000,2,SPSA,512,0.6399739583333334
G0002,C08,N2,1001,2,SPSA,512,0.6306966145833334
G0002,C09,N2,1000,3,COBYLA,256,0.6324869791666666
G0002,C09,N2,1001,3,COBYLA,256,0.6188151041666666
G0002,C10,N2,1000,3,COBYLA,512,0.6380208333333334
G0002,C10,N2,1001,3,COBYLA,512,0.6236979166666666
G0002,C11,N2,1000,3,SPSA,256,0.640625
G0002,C11,N2,1001,3,SPSA,256,0.6337890625
G0002,C12,N2,1000,3,SPSA,512,0.6494140625
G0002,C12,N2,1001,3,SPSA,512,0.6194661458333334
G0003,C01,N1,1000,1,COBYLA,256,0.6438802083333334
G0003,C01,N1,1001,1,COBYLA,256,0.6233723958333334
G0003,C02,N1,1000,1,COBYLA,512,0.71142578125
G0003,C02,N1,1001,1,COBYLA,512,0.72021484375
G0003,C03,N1,1000,1,SPSA,256,0.6653645833333334
G0003,C03,N1,1001,1,SPSA,256,0.7076822916666666
G0003,C04,N1,1000,1,SPSA,512,0.7102864583333334
G0003,C04,N1,1001,1,SPSA,512,0.71630859375
G0003,C05,N1,1000,2,COBYLA,256,0.669921875
G0003,C05,N1,1001,2,COBYLA,256,0.7177734375
G0003,C06,N1,1000,2,COBYLA,512,0.6805013020833334
G0003,C06,N1,1001,2,COBYLA,512,0.6863606770833334
G0003,C07,N1,1000,2,SPSA,256,0.6383463541666666
G0003,C07,N1,1001,2,SPSA,256,0.7330729166666666
G0003,C08,N1,1000,2,SPSA,512,0.6232096354166666
G0003,C08,N1,1001,2,SPSA,512,0.7109375
G0003,C09,N1,1000,3,COBYLA,256,0.6311848958333334
G0003,C09,N1,1001,3,COBYLA,256,0.7076822916666666
G0003,C10,N1,1000,3,COBYLA,512,0.6337890625
G0003,C10,N1,1001,3,COBYLA,512,0.7001953125
G0003,C11,N1,1000,3,SPSA,256,0.7141927083333334
G0003,C11,N1,1001,3,SPSA,256,0.70703125
G0003,C12,N1,1000,3,SPSA,512,0.71484375
G0003,C12,N1,1001,3,SPSA,512,0.7185872395833334
G0003,C01,N2,1000,1,COBYLA,256,0.6432291666666666
G0003,C01,N2,1001,1,COBYLA,256,0.6256510416666666
G0003,C02,N2,1000,1,COBYLA,512,0.6951497395833334
G0003,C02,N2,1001,1,COBYLA,512,0.7037760416666666
G0003,C03,N2,1000,1,SPSA,256,0.6572265625
G0003,C03,N2,1001,1,SPSA,256,0.6979166666666666
G0003,C04,N2,1000,1,SPSA,512,0.6949869791666666
G0003,C04,N2,1001,1,SPSA,512,0.6990559895833334
G0003,C05,N2,1000,2,COBYLA,256,0.658203125
G0003,C05,N2,1001,2,COBYLA,256,0.6725260416666666
G0003,C06,N2,1000,2,COBYLA,512,0.6487630208333334
G0003,C06,N2,1001,2,COBYLA,512,0.6609700520833334
G0003,C07,N2,1000,2,SPSA,256,0.6350911458333334
G0003,C07,N2,1001,2,SPSA,256,0.6936848958333334
G0003,C08,N2,1000,2,SPSA,512,0.62060546875
G0003,C08,N2,1001,2,SPSA,512,0.677734375
G0003,C09,N2,1000,3,COBYLA,256,0.625
G0003,C09,N2,1001,3,COBYLA,256,0.6682942708333334
G0003,C10,N2,1000,3,COBYLA,512,0.6324869791666666
G0003,C10,N2,1001,3,COBYLA,512,0.669921875
G0003,C11,N2,1000,3,SPSA,256,0.6728515625
G0003,C11,N2,1001,3,SPSA,256,0.6891276041666666
G0003,C12,N2,1000,3,SPSA,512,0.68212890625
G0003,C12,N2,1001,3,SPSA,512,0.6875
G0004,C01,N1,1000,1,COBYLA,256,0.7047991071428571
G0004,C01,N1,1001,1,COBYLA,256,0.59375
G0004,C02,N1,1000,1,COBYLA,512,0.5598493303571429
G0004,C02,N1,1001,1,COBYLA,512,0.5919363839285714
G0004,C03,N1,1000,1,SPSA,256,0.5814732142857143
G0004,C03,N1,1001,1,SPSA,256,0.5510602678571429
G0004,C04,N1,1000,1,SPSA,512,0.5691964285714286
G0004,C04,N1,1001,1,SPSA,512,0.5598493303571429
G0004,C05,N1,1000,2,COBYLA,256,0.576171875
G0004,C05,N1,1001,2,COBYLA,256,0.6001674107142857
G0004,C06,N1,1000,2,COBYLA,512,0.6071428571428571
G0004,C06,N1,1001,2,COBYLA,512,0.5880301339285714
G0004,C07,N1,1000,2,SPSA,256,0.5915178571428571
G0004,C07,N1,1001,2,SPSA,256,0.5842633928571429
G0004,C08,N1,1000,2,SPSA,512,0.5899832589285714
G0004,C08,N1,1001,2,SPSA,512,0.5943080357142857
G0004,C09,N1,1000,3,COBYLA,256,0.5934709821428571
G0004,C09,N1,1001,3,COBYLA,256,0.6171875
G0004,C10,N1,1000,3,COBYLA,512,0.6026785714285714
G0004,C10,N1,1001,3,COBYLA,512,0.607421875
G0004,C11,N1,1000,3,SPSA,256,0.6040736607142857
G0004,C11,N1,1001,3,SPSA,256,0.6124441964285714
G0004,C12,N1,1000,3,SPSA,512,0.6032366071428571
G0004,C12,N1,1001,3,SPSA,512,0.6072823660714286
G0004,C01,N2,1000,1,COBYLA,256,0.6813616071428571
G0004,C01,N2,1001,1,COBYLA,256,0.5943080357142857
G0004,C02,N2,1000,1,COBYLA,512,0.5671037946428571
G0004,C02,N2,1001,1,COBYLA,512,0.5905412946428571
G0004,C03,N2,1000,1,SPSA,256,0.5842633928571429
G0004,C03,N2,1001,1,SPSA,256,0.5613839285714286
G0004,C04,N2,1000,1,SPSA,512,0.5777064732142857
G0004,C04,N2,1001,1,SPSA,512,0.5666852678571429
G0004,C05,N2,1000,2,COBYLA,256,0.5678013392857143
G0004,C05,N2,1001,2,COBYLA,256,0.5926339285714286
G0004,C06,N2,1000,2,COBYLA,512,0.5961216517857143
G0004,C06,N2,1001,2,COBYLA,512,0.583984375
G0004,C07,N2,1000,2,SPSA,256,0.5929129464285714
G0004,C07,N2,1001,2,SPSA,256,0.5786830357142857
G0004,C08,N2,1000,2,SPSA,512,0.5880301339285714
G0004,C08,N2,1001,2,SPSA,512,0.5891462053571429
G0004,C09,N2,1000,3,COBYLA,256,0.5834263392857143
G0004,C09,N2,1001,3,COBYLA,256,0.5775669642857143
G0004,C10,N2,1000,3,COBYLA,512,0.5856584821428571
G0004,C10,N2,1001,3,COBYLA,512,0.5842633928571429
G0004,C11,N2,1000,3,SPSA,256,0.5890066964285714
G0004,C11,N2,1001,3,SPSA,256,0.5678013392857143
G0004,C12,N2,1000,3,SPSA,512,0.5791015625
G0004,C12,N2,1001,3,SPSA,512,0.5841238839285714
G0005,C01,N1,1000,1,COBYLA,256,0.646484375
G0005,C01,N1,1001,1,COBYLA,256,0.69296875
G0005,C02,N1,1000,1,COBYLA,512,0.6279296875
